x,t,u
0.9090909090909092,0.0898989898989899,0.25747239636330355
0.9090909090909092,0.09090909090909091,0.25746280049692005
0.9090909090909092,0.09191919191919191,0.25746660854298353
0.9090909090909092,0.09292929292929293,0.25727848790395413
0.9090909090909092,0.09393939393939393,0.25678922795705883
0.9090909090909092,0.09494949494949495,0.2562369305987515
0.9090909090909092,0.09595959595959595,0.256199773149605
0.9090909090909092,0.09696969696969697,0.25619946645374464
0.9090909090909092,0.09797979797979799,0.2560333891562427
0.9090909090909092,0.09898989898989899,0.2555273582020985
0.9090909090909092,0.1,0.25511562393290127
0.9191919191919192,0.0,0.2511479871810793
0.9191919191919192,0.00101010101010101,0.2508961082101054
0.9191919191919192,0.00202020202020202,0.25064149455310264
0.9191919191919192,0.0030303030303030303,0.2503845977336452
0.9191919191919192,0.00404040404040404,0.25012584834228807
0.9191919191919192,0.00505050505050505,0.24986565603656746
0.9191919191919192,0.006060606060606061,0.24960440954100044
0.9191919191919192,0.007070707070707071,0.2493424766470851
0.9191919191919192,0.00808080808080808,0.24908020421330046
0.9191919191919192,0.00909090909090909,0.24881791816510665
0.9191919191919192,0.0101010101010101,0.24855592349494468
0.9191919191919192,0.011111111111111112,0.24829450426223665
0.9191919191919192,0.012121212121212121,0.24803392359338555
0.9191919191919192,0.013131313131313131,0.24777442368177544
0.9191919191919192,0.014141414141414142,0.2475162257877713
0.9191919191919192,0.015151515151515152,0.24725953023871916
0.9191919191919192,0.01616161616161616,0.24700451642894605
0.9191919191919192,0.01717171717171717,0.2467513428197599
0.9191919191919192,0.01818181818181818,0.24650014693944977
0.9191919191919192,0.01919191919191919,0.24625104538328557
0.9191919191919192,0.0202020202020202,0.24600413381351827
0.9191919191919192,0.021212121212121213,0.24575948695937982
0.9191919191919192,0.022222222222222223,0.24551715861708318
0.9191919191919192,0.023232323232323233,0.2452771816498223
0.9191919191919192,0.024242424242424242,0.24503956798777204
0.9191919191919192,0.025252525252525252,0.24480430862808839
0.9191919191919192,0.026262626262626262,0.2445713736349082
0.9191919191919192,0.02727272727272727,0.24434071213934938
0.9191919191919192,0.028282828282828285,0.24411225233951084
0.9191919191919192,0.029292929292929294,0.24388590150047243
0.9191919191919192,0.030303030303030304,0.24366154595429504
0.9191919191919192,0.031313131313131314,0.2434390511000205
0.9191919191919192,0.03232323232323232,0.24321826140367167
0.9191919191919192,0.03333333333333333,0.2429990003982524
0.9191919191919192,0.03434343434343434,0.24278107068374752
0.9191919191919192,0.03535353535353535,0.24256425392712283
0.9191919191919192,0.03636363636363636,0.24234831086232514
0.9191919191919192,0.03737373737373737,0.24213298129028227
0.9191919191919192,0.03838383838383838,0.241917984078903
0.9191919191919192,0.03939393939393939,0.24170301716307713
0.9191919191919192,0.0404040404040404,0.24148775754467539
0.9191919191919192,0.04141414141414142,0.2412718612925496
0.9191919191919192,0.04242424242424243,0.24105496354253247
0.9191919191919192,0.043434343434343436,0.24083667849743776
0.9191919191919192,0.044444444444444446,0.2406165994270602
0.9191919191919192,0.045454545454545456,0.24039429866817552
0.9191919191919192,0.046464646464646465,0.24016932762454044
0.9191919191919192,0.047474747474747475,0.23994121676689267
0.9191919191919192,0.048484848484848485,0.2397094756329509
0.9191919191919192,0.049494949494949494,0.2394735928274148
0.9191919191919192,0.050505050505050504,0.23923303602196505
0.9191919191919192,0.051515151515151514,0.23898725195526335
0.9191919191919192,0.052525252525252523,0.23873566643295235
0.9191919191919192,0.05353535353535353,0.23847768432765568
0.9191919191919192,0.05454545454545454,0.23821268957897798
0.9191919191919192,0.05555555555555555,0.2379400451935049
0.9191919191919192,0.05656565656565657,0.23765909324480305
0.9191919191919192,0.05757575757575758,0.23736915487342006
